url,event score
http://www.nytimes.com/aponline/2014/01/19/us/politics/ap-us-obama-pot.html,0.00732421875
http://takingnote.blogs.nytimes.com/2014/06/20/new-yorks-not-so-perfect-medical-marijuana-law/,0.00732421875
http://dealbook.nytimes.com/2014/09/17/marijuana-start-up-reorganizes-with-an-eye-toward-i-p-o/,0.007345739471106758
http://www.foxnews.com/us/2012/10/02/los-angeles-city-council-votes-to-repeal-pot-dispensary-ban/,0.007410456978180321
http://www.foxnews.com/us/2014/05/06/meth-labs-0s-hash-oil-explosions-rise-with-legalized-pot/,0.007434154630416313
http://www.foxnews.com/world/2012/04/10/spain-hamlet-votes-on-pot-growing-to-pay-off-debt/,0.00744047619047619
http://www.msnbc.com/msnbc/marijuana-legalization-elites,0.007489234225800412
http://www.nytimes.com/aponline/2014/05/01/us/ap-us-marijuana-banking.html,0.007543611504007544
http://www.foxnews.com/politics/2014/02/14/doj-allows-banks-to-do-limited-business-with-legal-marijuana-sellers/,0.0076
http://www.nytimes.com/2014/05/18/magazine/the-bud-light-ification-of-bud.html,0.007623318385650224
http://www.nytimes.com/reuters/2014/09/08/us/08reuters-usa-colorado-budlight.html,0.007628734901462174
http://www.msnbc.com/msnbc/washington-safe-place-get-baked-marij,0.007662835249042145
http://www.nytimes.com/aponline/2014/05/20/us/ap-us-vilsack-hemp.html,0.007684918347742555
http://www.foxnews.com/health/2013/12/13/221-sickened-by-synthetic-pot-in-colorado-cdc-says/,0.007705986959098993
http://latino.foxnews.com/latino/news/2014/05/07/uruguay-mujica-signs-rules-for-long-awaited-marijuana-laws/,0.007741591030432461
http://www.nytimes.com/reuters/2014/10/10/business/10reuters-canada-marijuana-investors.html,0.007763681120999811
http://www.nytimes.com/aponline/2014/07/03/us/ap-us-cannabis-club-closed.html,0.007790184367696702
http://www.nytimes.com/aponline/2014/05/13/us/ap-us-classic-cannabis.html,0.007792207792207792
http://www.foxnews.com/politics/2013/05/19/illinois-senate-approves-bill-to-legalize-medical-marijuana/,0.007797270955165692
